1,4.832387599580586,4.832387599580586
2,9.700905525947192,4.868517926366606
3,14.566266054325132,4.8653605283779395
4,19.404683150605422,4.838417096280289
5,24.283529997969815,4.878846847364392
6,29.142631582865473,4.859101584895659
7,34.00534554464572,4.862713961780247
8,38.86245782574932,4.857112281103598
9,43.76905470935018,4.906596883600865
10,48.65678112861267,4.887726419262493
11,53.6262553330386,4.969474204425932
12,58.5664531716988,4.9401978386601995
13,63.46498196585396,4.89852879415516
14,68.3443463867093,4.879364420855351
15,73.21366088027143,4.869314493562127
16,78.05276171360548,4.839100833334042
17,82.92036425381956,4.867602540214084
18,87.76667004697056,4.846305793151005
19,92.67210794789169,4.9054379009211315
20,97.57344215237372,4.90133420448202
21,102.43646667623014,4.863024523856422
22,107.27897227067423,4.842505594444087
23,112.11114506493084,4.832172794256609
24,116.93890737167263,4.827762306741787
25,121.76763420130601,4.828726829633385
26,126.67449858314971,4.9068643818436986
27,131.56393700663915,4.889438423489433
28,136.38422010467596,4.820283098036806
29,141.27108042440145,4.8868603197254785
30,146.24807050540042,4.976990080998978
31,151.22470544645182,4.976634941051397
32,156.24670636816106,5.022000921709231
33,161.24193786052328,4.995231492362229
34,166.30644732850124,5.0645094679779445
35,171.35798553273176,5.05153820423053
36,176.44896632087887,5.090980788147104
37,181.5392608941235,5.090294573244621
38,186.60760653725166,5.068345643128159
39,191.67173258871085,5.064126051459186
40,196.76844440907269,5.096711820361832
41,201.92671657942267,5.158272170349978
42,207.1272929057888,5.20057632636612
43,212.30715519962868,5.17986229383987
44,217.41594006928506,5.1087848696563665
45,222.48699624170243,5.071056172417381
46,227.6164348813935,5.129438639691087
47,232.78215903170536,5.165724150311846
48,237.91471577284204,5.132556741136691
49,243.0709053832557,5.156189610413665
50,248.35333203728658,5.282426654030859
51,253.67761453530815,5.324282498021582
52,259.0536038792571,5.375989343948942
53,264.42498243725646,5.37137855799937
54,269.79328388306647,5.368301445810029
55,275.16537474845234,5.3720908653858865
56,280.57262189685446,5.407247148402093
57,286.03505980028837,5.462437903433909
58,291.53632008396903,5.501260283680637
59,297.0886462315059,5.552326147536859
60,302.66749052256574,5.578844291059872
61,308.2138873476378,5.546396825072059
62,313.7630101639696,5.549122816331841
63,319.3716876833232,5.608677519353563
64,325.04562505839635,5.673937375073137
65,330.7813073231682,5.735682264771841
66,336.55114518582167,5.769837862653425
67,342.34178449783275,5.790639312011054
68,348.1343931563208,5.792608658488054
69,353.95589092691955,5.821497770598732
70,359.77273345327905,5.8168425263594905
71,365.5847180665197,5.811984613240649
72,371.40903013946007,5.824312072940345
73,377.11295972097923,5.70392958151915
74,382.8215632585483,5.7086035375690365
75,388.51110731685486,5.689544058306589
76,394.1350180697245,5.6239107528695955
